publishedAt,authorDisplayName,textDisplay,likeCount
2025-09-17T03:43:46Z,@abdulroufyahyaarya5607,sri mulyani menkeu sombong.,0
2025-09-17T03:40:58Z,@NenekRaka-y3l,Berarti hidupkan lagi tu balai balai pelatihan dulu dibawah Depnaker  setuju pak hehehe dan jaga pabrik pabriknya jangan sampai bangkrut lo,0
2025-09-17T03:38:48Z,@triamumpuni6016,"nitip anak saya baru lulus tahun ini, masih magunggur dan udah masukin lamaran blm di panggil",0
2025-09-17T11:24:22Z,@LiliYa-g2d,Ikut lpk so magang dijepang aja bos...,0
2025-09-17T03:29:46Z,@TigerNsr,Utamakan dulubyg cuma tamatan SMA/ smpe dan SD. Ribet amat. Jumlahnya ngga kira kira.,0
2025-09-17T03:26:58Z,@irsupardi9416,Allhamdulillah menura gi pengangguran indonesia aman dan sejahtera,0
2025-09-17T03:25:17Z,@DarWanti-v4e,Kenapa gak kepikiran dari kemarin &quot;pak didemo baru bisa mikir😢😢😢,0
2025-09-17T05:19:11Z,@VanessaZaahir,Lah kan jadi mentrinya juga baru saja kemaren2 beliau ngak ounya kewenangan untuk itu,0
2025-09-17T02:45:13Z,@dahniarbutet,Benar ga sih berita ini....?<br>Takutnya omon2<br>Padahal kita udah senang banget,0
2025-09-17T02:24:46Z,@fatmifauziah7812,"WAHAI PEMBUAT KEBIJAKAN☝️<br>JANGAN TIDAK ADIL!!!<br>PERLAKUAN TIDAK SETARA!!!<br>DALAM PANDANGAN PENERIMAAN PROGRAM MAGANG.<br><br>BERILAH KESEMPATAN UNTUK GENERASI BANGSA, <br>PEMUDA PEMUDI KITA<br>YG BERTAHUN2 MENGGANGGUR<br>UNTUK MENDAPAT PEKERJAAN <br>YG SELAMA INI..<br>TIDAK PEMERINTAH PERDULIKAN!!!<br>TIDAK PERHATIKAN!!!<br>TIDAK NEGARA RANGKUL MEREKA!!!<br><br>TINGGALKAN BUDAYA PILAH PILIH<br>JANGAN MERACUNI HATI RAKYAT<br>DENGAN PERBEDAAN SIKAP!!! <br>WAHAI KALIAN PEMBUAT KEBIJAKAN DAN PEJABAT PELAKSANA☝️<br>🤝NKRI✊️",0
2025-09-17T02:13:56Z,@amrizalamrizal4220,Berharap k pemerintah siap2 kcewa minta lah kpd allah sbaik2 pelindung,0
2025-09-17T02:08:54Z,@Diks-c6c,Lulusan SMA sederajat gak usah byk berhayal utk dapat kerjaan yg halal ya....😂😂😂😂😂,0
2025-09-17T02:03:05Z,@MeidunrolionoMeidunrolio-tm1ru,"Kerja AP d mana lokasinya ap saratnya mendaftar,jangan ngga jelas infonya pak.",0
2025-09-17T01:43:08Z,@sopiansupriyadi8885,"Ga punya sodara pejabat ,, gimana cara masuknya 😂😂😂😂 salm templ kali ya😂😂😂",0
2025-09-17T01:38:39Z,@suryanaraharja3106,"Ini baru gebrakan, benar jangan sampai hoax",0
2025-09-17T01:36:28Z,@SumiatiSumiati-t9q3b,"Pokus SJ SMA yg d tuntut sama masyarakat,Bru bikin program Ono dan itu,KLW SDH tuntutan KMI d sahkan dengan sendirinya,akan berjalan baik",0
2025-09-17T01:21:07Z,@hahahihihi-l5n,Tolonglah batas usia sampai 40thn. Yg sudah berumur jauh lebih butuh,0
2025-09-17T01:00:18Z,@josephineharsteen5729,Tapi klu yg kyk gini pasti desak desakan itu JD hrs ada yg mengatur pake nomer dan hrs dibagi tempat antrinya,1
2025-09-17T00:53:13Z,@sitimuanah1663,"Semoga beritanya valid tdk omon omon, buktikan jgn hny janji",3
2025-09-17T00:11:59Z,@Wasutiyo,"Bagus nih, kalo blt buat yg tua aja yg udah sepuh, kalo yg masih muda suruh magang aja jadi keahlian, keterampilan, tatakrama ditempat kerja dan pengalaman bertambah,",0
2025-09-16T23:34:31Z,@liliane.p.9685,"Jangan yang baru lulus saja, pikirkan jugalah yang sudah lulus beberapa thn tapi menganggur.!!!",56
2025-09-17T06:16:12Z,@BilqisAlfirdaus-m6q,"Bertahap mbak.....g bisa bim salabim..,... Bersyukurlah Krn program SPT ini g ada d pemerintahan sebelumnya.....ataundi jaman menteri Srimuliyo atau Sriminggato Kono aku ORA urus Kowe maneh.....wkwkkwwkw😂😂😂😂",4
2025-09-17T06:16:19Z,@MurdiSusanto,😂😂😂 sudah nganggur maksa lagi 😂😂😂,2
2025-09-17T06:29:37Z,@HeriRianto-l6d,Usaha bos.... Jgn hidup banyak ngegantung ma negara... Otak dipakek.,4
2025-09-17T09:40:01Z,@rinisatata6675,​@BilqisAlfirdaus-m6q😂😂😂😂,0
2025-09-17T10:30:39Z,@trimoae4452,pelan² pak sopir,0
2025-09-16T22:43:30Z,@wahyufantari3444,1.9 jt lapangan kerja ja lom ada wujudnya wapres ngomong langsung..apalagi ini...bangunlah semua jangan mau dininabobokan teruss,1
2025-09-18T15:05:28Z,@ilhamabdillah4930,Lu tau proses gak bro?? Semua perlu proses bro jangan apa2 lu minta instant terus diturutin langsung.. orang dah bener kerja masih aja lu protes😂<br>Kek nya lu sndiri deh yg otaknya kaga bener😂,0
2025-09-16T22:00:39Z,@arbidimyati1956,"Ada yg lebih penting, turunkan syarat dua tahun pengalaman kerja untuk calon ASN. Berkompetisi saja.",0
2025-09-16T20:14:33Z,@DioAryaputera,Alamat untuk tempat magang dimana? Jgn jgn cuma omon omon aja,0
2025-09-16T14:49:29Z,@LestyTambiyo,"Perekonomian dan kebutuhan pokok tolong di stabilkan dulu pak, banyak orang GILA DI INDONESIA BUTUH MAKAN. JANGAN NANTI GILA GILAAN KALIAN LAGI LAMA².",0
2025-09-16T14:40:09Z,@pakadi3762,Hanya isu /beneran tuh<br>Jgn&quot; cmn konten doang,0
2025-09-16T14:36:30Z,@zorrobro7367,Ia gajinya 350ribu 1bulan.kerja dri jm7 sampe JM 3.<br>Dipulau Kangean sumenep banyak yg gitu. Kuliah ke Surabaya perbulan hbis 3/ 4juta giliran kerja dpat350.<br>Apa g penghinaan namanya.<br>Indonesia memang hebat,0
2025-09-16T21:52:31Z,@asepsupriadi9664,😂😂😂... mendingan jualan cilok sehari dapat 350k IDR,0
2025-09-17T05:21:20Z,@VanessaZaahir,​@asepsupriadi9664itu dulu kak sekarang jualan juga susah ..ag dulu oukuhan taun julan jam 3 sore pulang jam 9 malam dah dapet 300 k bersih..sekarang akhir2 ini nyari 100 k aja tegang terus harao2 cepas,0
2025-09-16T14:35:10Z,@AhmadAhmad-rj1ji,Muda2han cara masukx gk ada sistem keluarga dan sogok para penyelenggara,5
2025-09-17T00:40:48Z,@samsulalam1402,"Hari gini di Indonesia tanpa KKN ?, mimpi di siang bolong bro 😂😂😂😂",0
2025-09-16T14:16:55Z,@donnametta8049,Yg jelas dong infonya kmana utk ngelamarnya transparan dan detil infonya kan mau kasihinfokan ke anak dan ponakan..jgn info umum dan hrs adil jgn nepotisme pake org dalam,0
2025-09-16T10:21:12Z,@yuliusgarrelejo2058,Setuju pak kalau ini benar2 terlaksana jangan sampai hanya HOAX,3
2025-09-16T08:30:06Z,@YohanesAlvaro-t2o,Itu salah satu menyedot pengangguran....PROGRAM MAGANG,1
2025-09-16T06:04:40Z,@HartiniaNia,Masya Allah tabarakallah,0
2025-12-27T15:24:12Z,@agusmulyadi7849,"Terimakasih bpk presiden, Alhamdulillah anak sy baru lulus dpt di bach yg kedua, dan udah gajian sesuai UMR DKI",0
2025-12-18T10:04:40Z,@NelesMamoribo,Terima kasih bapak Presiden dan menteri tenaga kerja,1
2025-11-21T08:18:40Z,@WalsiniBanjarmangu,anak saya alhamdulillah lolos hari in magang di rutan daerah saya,0
2025-11-07T12:11:41Z,@kolum21197,Sktl gak bisa😢<br>Ijazah belum keluar,0
2025-11-09T03:44:45Z,@bukanmanusiabukanmanusia4172,Bisa,0
2025-10-20T13:28:12Z,@denirafid6548,😂😂😂😂😂 NGACO CUMAN BUAT FRESHGRADUATE,0
2025-10-20T13:25:49Z,@denirafid6548,Bagaimana dengan yg sudah lulus sejak 5 tahun yang lalu apakah tidak ada lagi kesempatan?,0
2025-10-19T12:53:15Z,@sari6464,Ga pada belajar dr proyek infrastruktur y yg vendor2nya aja pada bangkrut gara2 ga dibayar smpe2 bumn nya kolaps n disuntik mati supaya bisa lepas tangan dr tanggung jawab yg udh bikin sengsara org hadehhhhh. Inget n liat noh produsen alat pertanian yg udh dikibukin mukidi ampe bangkrut????,0
2025-10-19T12:49:15Z,@sari6464,"Rp.3,3juta klo yg magang suru keliling cari nasabah sama jg boong. Klo cm duduk dikantor ketak ketik ngarsip2 ya uang segitu aman jd take home pay. Lah klo ongkos kesana kemari cari nasabah ya habis dong wat ongkos n makan di jalan",0
2025-11-09T03:45:49Z,@bukanmanusiabukanmanusia4172,Sesuai yang dilamar,0
2025-10-18T20:12:20Z,@nanarukana9494,KIRAIN YANG SMK BISA😢😢😢,1
2025-10-18T09:28:15Z,@abdullahsos9611,"MAGANG NASIONAL 2025 MOHON PADA PAK PRABOWO SEBAGAI PRESIDEN YG MENGEPALAI SEMUA INSTITUSI/ LEMBAGA NEGARA JUGA BERTANGGUNG JAWAB <br>PADA SELURUH RAKYAT KHUSUSNYA SARJANA LULUSAN 2025 KEBAWAH MEMBAWA SIFAT DISKRIMINASI PADA LULUSAN DIBAWAH THN 2025 LULUSAN SARJANA S.1 DIANAK TIRIKAN PADAHAL SARJANA LULUSAN DIBAWAH THN. 2025 JUMLAHNYA BANYAK SEKALI YG MASIH NGANGGUR BLM DAPAT KERJAAN, SEHARUSNYA BERSIKAP BIJAK,  SARJANA YG LULUSAN DIBAWAH THN 2025 DULU DIREKRUT , AGAR TDK LAMA- LAMA NGANGGUR, KASIHAN......",1
2025-10-18T08:00:48Z,@RUSNIADI-zp7z,Program bagus  inii,0
2025-10-16T15:05:51Z,@Isnani-p7r,Ya Allah anak saya secepatnya mendpt pekerjaan,0
2025-10-15T13:56:17Z,@tiawa7690,Tolong dong <br>Untuk yg udh 2 tahun lulus S1 atau lebih  <br>Butuh kerja juga <br>Udah banyak di usahakan lamar sana sini <br>Belom dapat juga,0
2025-11-09T03:47:06Z,@bukanmanusiabukanmanusia4172,Turunin ekspetasi kak <br>Jadi operator produksi aja <br>UMR ataupun belum asal kerja cuman andalin ijazah susah,0
2025-10-15T10:56:24Z,@sanny5979,Yg usia 40 an gmn ini yg masih produktif...gk ada kah inpo nya,0
2025-10-15T10:46:13Z,@syamsuardibuya5371,"Ngak adil,yang lulus lebih 1 tahun keatas gimana apakah ada solusinya",0
2025-11-09T03:47:41Z,@bukanmanusiabukanmanusia4172,Kan fresh graduate,0
2025-10-15T06:07:03Z,@NurRohmawati-pb7ft,"Buat gebrakan pak seperti pak Purbaya. Anda sama2 alumni ITB, menteri ketenagakerjaan  kok melempem.",0
2025-10-15T02:55:25Z,@misliabulian1874,Sangat disayangkan serjana yg sudah lima empat th  masih banyak yg masih ngangur pak kasihan mareka sudah punya istri tapi blum kerja peraturan pamarintah harusnya yg sudah lama di beri kesempati jugo.,0
2025-10-15T00:29:02Z,@SaletukGroup,"Bohong, katanya terakhir 15 Oktober ternyata tidak bisa daftar nya.",1
2025-11-09T03:48:19Z,@bukanmanusiabukanmanusia4172,Jangan di entar entar,0
2025-10-14T15:06:10Z,@kurokiojisan,"Jangan hanya yg baru lulus aja pak, katanya no syarat usia",0
2025-10-14T13:22:34Z,@LBORO-g8v,Pak kasian yang lulusan lama juga butuh pekerjaan harus adil kebutuhan itu penting buat bayar pajak bayar cicikan motor cicilan rumah cicikan yang lainnya mantaap rakyat sejahtera,2
2025-10-17T11:52:20Z,@Muhammad_Hanif_M,Masalah patokan tahun ijazah anggap diskriminasi,0
2025-10-14T12:35:00Z,@cahlaut9590,Lalu apakabar yang hanya lulusan smp,0
2025-10-14T10:52:08Z,@ayuastuti3612,"Jangan untuk yg baru lulus saja, yg sdh lama lulus juga banyak jadi  pengangguran",1
2025-10-14T07:40:15Z,@ahmadsubki2505,Mending kerjo ke luar negeri aja gk ribet gaji besar contoh saya cuma lulusan SMP bis kerja ke Polandia dengn gaji 20 JT perbulan .di sini paling gaji umr,1
2025-11-09T03:50:17Z,@bukanmanusiabukanmanusia4172,Ya silakan aja mas tidak ada melarang hidup hidup mu tapi berhati hati aja korsel aja ada yang ketipu tau tau ke kamboja,0
2025-10-14T06:33:54Z,@WarsiAdi-iy5cv,Lubang kKN sperti Prakerja yg TDK tpt sasaran.,0
2025-11-09T03:50:54Z,@bukanmanusiabukanmanusia4172,Prakerja gw yang masih kuliah semester 2 dapat 2.5 JT 😂,0
2025-10-14T04:44:32Z,@cenicenia,"ini buat mahasiswa aja, sementara   sma..smk nya mau kemana",1
2025-10-15T10:11:53Z,@beautifulperson01,Magang aja mininal harus D3 lah dpr lulusan sma boleh,0
2025-10-16T06:57:31Z,@Adicand255,"Katanya November nanti buka lagi untuk batch 2 ,katanya tempat mangang lebih bervariasi dan cakupan serapan lebih luas juga",0
2025-10-14T04:39:38Z,@cenicenia,magang hanya untuk mahasiswa aja,0
2025-11-09T03:51:09Z,@bukanmanusiabukanmanusia4172,Tepat nya baru lulus kak,0
2025-10-14T00:03:04Z,@anakkampung4556,Bayar org dalam nya 10jt hahahha,1
2025-10-13T23:54:52Z,@AcilSari-m5y,Kartu prakerja kemarin buat ap ya?,0
2025-10-13T23:39:38Z,@sumbito4936,Ladang baru untuk pebisnis yang......?<br>Tetep lah pesimis jika anda tidak punya kolega.<br>Saya sudah 50 tahun sudah melewati program yang di janjikan oleh pemimpin negeri ini. Hasilnya.....😁..<br>Lebih baik cari rejeki semampunya.,0
2025-10-13T14:37:14Z,@herunding861,Yg honorer nyata2 udh bisa bkerja dn berpengalaman gajinya ngg sampe UMK/UMP...lah Magang bru lulus dan belum pernah merskan pengalaman Dunia Kerja digaji sebesar itu...??? baru Durasinya cuma 6 Bulan..?? emang anak2 muda hidupnya cuma 6 Bulan ya...sediakan lapangn pekerjaan itu yg lebih utama agar Rakyat hidupnya lbih jls lagi..Jgn smpe Pkerjaan Pokok dgn menyediakan lapangan pkerjaan dilupakan malah pkerjaan sampingan yg Magang yg smentara ini di fokuskan.,2
2025-10-14T10:50:25Z,@ayuastuti3612,Betul,0
2025-10-13T14:16:38Z,@PutriCemani,Lulusan SMK kljnutan nya gmna,2
2025-10-13T14:15:40Z,@PutriCemani,Kalau udah kerja tpi cuma kontrak bagaimana kljnutan nya,1
2025-11-09T03:52:09Z,@bukanmanusiabukanmanusia4172,Sesuai perusahaan perpanjangan lagi atau PKWT ATAU PKWTT malah <br>Tergantung hoki milik aja😂,0
2025-10-13T14:12:41Z,@anakanak-p2c,Jangan buka magang gak penting coba lah chek perusahan perusahaan yang prospek di desa dan perusahaan tersebut kekurangan biaya dan tidak bisa keluar produksinya maka bnyak PHK masal,3
2025-10-13T14:10:38Z,@FuLan-j8t,Br lulus yg udh lama lulus g butuh duit 😅.. justru yg lulus lama nganggur beri kesempatan jg,4
2025-10-13T13:49:18Z,@nanilaliasa1,program apalagi nih.pensiunan semakin menderita,1
2025-10-13T13:30:54Z,@awan7698,Yang SMA dan SMK bagaimana,4
2025-10-13T12:17:39Z,@tilikhatitelaumbanua6453,Semoga anak saya bisa mendapat magang,1
2025-10-13T12:38:03Z,@marwanerawan9297,Amiin,0
2025-10-13T11:32:11Z,@lola_lolipoppp,Smk kaga bisa y😢,1
2025-10-13T13:04:05Z,@ryukendo4489,"Ga bisa, pemerintah tidak adil kayaknya",1
2025-10-13T11:08:33Z,@sarbinhoreb5685,Pemerintah harus buka pelamaran penerimaan CPNS,5
2025-10-13T11:01:40Z,@ryukendo4489,"bagi lulusan SMA seperti saya pengen ikut tapi ga bisa, karena program ini hanya untuk lulusan perguruan tinggi",3
2025-10-13T12:41:12Z,@marwanerawan9297,Semoga kedepanya ada program untuk umum. Supaya yang lain juga dapat kesempatan yang sama.,1
2026-01-14T05:11:15Z,@R2Store-u2f3n,"Korban kebijakan pemerintah yg ngk mampu menciptakan lapangan kerja terpaksa SMA,SMK,jdi pejuang devisa selanjutnya jaminan hari tua mohon di perbijak kembali untuk anak bangsa",0
2025-12-27T15:16:44Z,@agusmulyadi7849,"Alhamdulillah.anakku udah sebulan magangnya dan udah dpt gaji sesuai umr dki, terimakasih pak presiden",2
2026-01-26T23:30:52Z,@tutikwindayati9891,Caranya gimana Bun,0
2026-02-04T12:47:12Z,@agusmulyadi7849,​@tutikwindayati9891online kaka daftarnya seminggu kemudian dihubungi utk melengkapi data datanya,0
2025-11-29T04:33:00Z,@Ardana-m3c,Masalah nya gmna yg lulusan sma sdrajad apakah itu bukan bagian rakyat RI fikiran itu bosss,0
2025-11-15T06:15:51Z,@RizzM4,"Dan fakta dilapangan Pointless bagi yang diatas 1 tahun (contoh 1,1 tahun), dilarang daftar melainkan di lantarin: udah ditipu SE menakker, dighosting &amp; ya ditolak berdasarkan rasis-diskriminasi. Omon omon. Kecuali angkatan 2025 yang FG yang beruntung ketimbang 24 &amp; 23.",1
2025-12-24T13:19:25Z,@agusmulyadi7849,"Alhamdulillah anak ku dpt di tahap kedua dan udah dpt gajinya, terimakasih pak presiden",0
2025-11-14T02:31:11Z,@TheSaint71-h5q,"Udh 1 bulan d masukin lamaran, tp tak kunjung ada panggilan test, apa ini sekedar gimmik?? Atau di utamakan para famili kolega dekat dulu?? Semoga ada sidak thd jalannya pelaksanaan seleksinya agar fair..",0
2025-11-07T07:50:44Z,@andikurniawan8365,Y sama saja klo utk fresh graduate..satu tahun terakhir setelah kuliah..yg nganggur itu banyak pak,0
2025-10-14T11:22:03Z,@WawaWawa-ij5kx,Cara daftarnya gimana,1
2025-10-14T06:25:44Z,@samboro5473,"Kalau nggak bisa nyiptain lapangan kerja, tidur aja om 🤮🤮🤮🤮🤮🤮",0
2025-10-13T02:00:57Z,@sopyan-9608,Setelah magang terus bagai mana kalo masih susah cari kerja,0
2025-10-12T14:18:18Z,@sandradwiyana5588,"Masuk ke wennya error ,kok nggak jelas yA",0
2025-10-12T04:53:49Z,@Analiskampung,Nah gt.. guyur sektor fiskal.. apa program belanja diskon wong duitnya kaga ada di rakyat.. rakyat butuh duit di suruh kerja ya mau lah...,0
2025-10-12T00:48:34Z,@HeniJuhaeni-v4t,Sebaiknya Bpk Presiden   magangnya di Pendidikan Non Formal kami sangat membutuhkan utk tenaga guru dan operator. Tolong tolong tolong Bpk presiden.,2
2025-10-12T00:40:46Z,@HeniJuhaeni-v4t,Kami kekurangan guru pendidikan Non Formal. Pendidikan kesetaraan.,1
2025-10-10T11:11:58Z,@chintiaalqiftiah,Fresh graduate aja ya berarti?,1
2025-10-09T05:25:24Z,@WiwikFatmawati-x3u,Smg anakq lulus,1
2025-10-07T18:38:53Z,@denisFathir-y4o,Hanya sayangnya diskriminasi   pendidikan dan usia harusnya  pendidikan sma smk dan maksimal usia  tidak dibatasi semua mendapatkan  kesempatan yg sama😊 kenapa  hnya yg D3dan S1yg bisa melamar sedangkan sma dan smk juga punyg hak yg sama😊 sebagai warga negara indonesia  juga&#39;piye toh pak menteri tenaga kerja? Masih bagus zaman pak harto ad program padat karya  buat yg butuh kerja nganggur langsung di salurkan melalui program itu &#39; dan buat yg tidak punya pekerjaan bisa makan gratis di warteg  yg bayar waktu itu kementrian sosial yg menjabat waktu itu ibu tutut itu baru bagus  jadi rakyat tidak bingung😊,0
2025-10-07T14:59:21Z,@NONAME-iu4rv,Masiswa bisa ngak?,0
2025-10-07T10:41:48Z,@riamawatianitasari4699,Bersyukur dulu ya❤,1
2025-10-07T06:38:00Z,@bundahery5261,Semoga tercapai cita-cita anak ku dan anak anak yg lain nya semoga sukses 🤲🤲🤲🤲,1
2025-11-07T08:32:22Z,@1Man-c3g,Aamiin,0
2025-10-06T23:39:01Z,@NajwaDasmaAshilla,Alhamdulillah,0
2025-10-06T14:52:32Z,@nurulastri393,Jurusan apa saja pak?,0
2025-10-04T13:52:45Z,@elektronikachannel9657,Kalau masuk lewat orang dalam bayar berapa?,0
2025-10-03T17:39:19Z,@RelaSartika,Buat emak2 gak ada ya? Ini beneran cuma buat freshgraduate?,0
2025-10-03T02:57:51Z,@srifitriwahyuni9187,"Hahaha...Bagus sih <br>Tapi malah kayak penyediaan  tenaga kerja outsourcing.<br>Dalam proyek tertuang uang saku 3,3 jt/orang tapi nanti riil diterima cuma 2 jt-an 😛",2
2025-10-02T13:38:50Z,@haminmin8076,Mantapp,2
2025-10-02T03:12:50Z,@AffifMuhammad,saya mengajar bahasa inggris,2
2025-10-02T03:11:37Z,@AffifMuhammad,bener ya pak saya magang selama satu tahun di SDN negeri 01 kedukul sanggau kalbar saya tunggu tgl 15,3
2025-11-24T05:42:25Z,@rafaasyraf810,Batasan umur di hapus itu permasalahanya,0
2025-10-28T04:15:46Z,@EponAikah-rf2dz,Sayang yg lulus 3 taun belum dapat pekerjaan kok tidak kasih Rizki ikut magang.harusnya yg 2 taun ke atas yg blm punya kerjaan yg di dahulukan.jangan menganak tiri kan biasa pendidikan untuk orang kecil terasa berat mbiaya hidup dan kontrakna.,0
2025-10-20T13:01:24Z,@umrahayu,Terima kasih.,0
2025-10-20T01:23:01Z,@mbahgundul3763,KLO YG LULUSAN SMA ATO STM SEDERAJAT MAU DI KEMANAIN NICH.SAYA MAU TANYA.....???,0
2025-10-18T05:03:17Z,@Mutmainah-gj8ye,"Langkah yg baik, tapi tlg jgn dibatasi untuk thn kelulusan nya dong, jadi adil",1
2025-10-17T13:33:39Z,@Ibu-y3n,Semoga yg hanya lulusan SMK SMA juga di mudahkan untuk mendapatkan pekerjaan,1
2025-10-15T17:27:06Z,@BertodParker,cara daftarnya gimana setan,1
2025-10-15T17:03:35Z,@MoyAmol-j2n,Bs gk baru kllusan th ini,0
2025-10-15T14:54:23Z,@maryamchannel8429,"Mantap pak Prabowo,❤trimaksih",3
2025-10-15T06:27:30Z,@susilotriputranto7881,Sudah kerja saja banyak di bawah UMR yang magang di berikan sesuai UMR enak banget,2
2026-02-04T12:40:59Z,@agusmulyadi7849,rejeki yg magang,0
2025-10-15T05:12:03Z,@suhendriwijaya143,Gak ada sosialisasi tiba tiba udah jalan aja. Fix gelombang pertama kebanyakan pakai ordal,0
2025-10-15T03:13:38Z,@Rumahmnh,"😊Saya karyawan PT swasta gaji pokok saya juga cuma UMR tapi insentif, tunjang, bonus lembur yg kalo di total bisa 15-16 jt/bulan. Tambah lagi ada bonus akhir tahun 4-8x gaji😊",1
2025-10-15T05:33:36Z,@mida27,"wow banget ,masih ada loker gak?cowok umur 26",0
2025-10-14T16:48:07Z,@erwinsyah8212,Bagaimana dengan orang tua yg sudah berkeluarga memiliki anak istri yg sampai saat ini menganggur namun kondisi nya sedang kurang mampu membiayai keluarganya..?,1
2025-10-14T16:34:53Z,@helsiman7647,"Kenapa ukurannya hanya berdasarkan tahun kelulusan, bukankah lebih baik berdasarkan usia, misalnya maksimal 25 tahun.<br><br>Kalau dia lulus tahun ini tapi sdh usia 26...memenuhi syarat.<br>Tapi lulus thn 2023 saat ini usia dibawah 25, jadi tidak memenuhi syarat.",1
2025-10-14T16:32:42Z,@AbdulMajid-p7e,Program taek  kerja hanya 6 bulan buat apa gk bisa jamin masa depan.,0
2025-10-14T16:15:31Z,@eM-hoot.1778,Setelah outsourching muncul magang berbayar.,0
2025-10-14T16:09:24Z,@RealmadridTzk,Uang rakyat lagi😅😅😅,0
2025-10-14T16:07:48Z,@AdenBagus-p4d2w,NANGGUNG AMAT MAGANG,0
2025-10-14T16:04:18Z,@Anjing-Kau-Babi,Tahu Kentut? ya ini,0
2025-10-14T15:58:13Z,@naniekprasetyasih8115,Yakin Magang Bergaji UMR............????????. 🤔🤔🤔🤔😳😳😳😳,0
2025-10-14T15:54:54Z,@naskahrd5488,Hoax lagi,0
2025-10-14T15:37:17Z,@tugassadikin552,"Gugat ke Mahkamah Internasional bahwa bahasa melayu milik Malyasia agar warga negara Indonesia tdk boleh menggunakan bahasa melayu 😂😂🤣maka buktikan bahasa melayu adalah milik bangsa milik Malaysia <br>Bila Indonesia bisa buktikan dgn adanya prasasti sojomerto, prasasti kedukan bukit abad 7 yg menggunakan bahasa melayu dan banyak lagi",0
2025-10-14T15:30:26Z,@muslikunmuslikun1622,Cars mendaftar magang gmna ya mohon info.,0
2025-10-14T15:02:13Z,@Suhartono-c6y,Usia berapa untuk S1,0
2025-10-14T15:01:11Z,@SOFYAN2010able,"INSENTIF, Pak Wamen! .. bukan INTENSIF!",0
2025-10-14T14:35:48Z,@SixBallax,hati2 aja pasti ada yg cari celah buat korupsi,1
2025-10-14T14:31:13Z,@podhopodho5173,"Program magang tdk merubah kesejahteraan anak bangsa ini, yg lebih utama revisi UU ketenagakerjaan yg berpihak ke rakyat Indonesia, hapus outsourcing dan upah murah, pengaturan sama kerja kontrak demi masa depan yang lebih baik.",2
2025-10-14T14:30:13Z,@DidinTohidin-z4u,"Pertanyaan apa gunanya Kementerian Tenaga kerja kalau tdk mampu menyiapkan lowongan kerja. Bubarkakan kementerian TENAGA KERJA. <br>KEMUDIAN PERTANYAAN KEDUA<br> Buat apa gunanya magang selama 6 bulan, kalau tdk ada lowongan kerja baik pns, tni, polri, atau diperusahaan. Menurut saya tdk ada gunanya, hanya uang mnegara habis.",0
2025-10-14T14:26:57Z,@WabinaSingarimbun,Tamat s m a apa boleh ngikuti magang,0
2025-10-14T14:05:56Z,@qomartberdaya,"Kasihan guru honorer dan swasta, berpuluh tahun mengabdi masih di bawah umr",0
2025-10-14T14:01:19Z,@Kampung-86,Dan pada akhirnya sistem ketenagakerjaan di Indonesia akan berubah menjadi magang sampai kiamat.😂😂😂,2
2025-10-14T13:58:08Z,@firmanfirman7860,"Saya saran utk yg mau magang bergaji, selama masa magang tolong PERLIHATKAN kemampuan dan keterampilan anda secara maksimum, nanti ada yg akan menilai anda dan tidak mustahil  bagi anda yg punya kemampuan dan terampil akan ditarik perusahaan tempat magang. <br>Saya punya teman dulu thn 1988 minta magang ke perusahaan tanpa gaji, akhirnya ditarik bekerja dan karna prestasi nya bagus, bisa mencapai posisi top management di perusahaan.",5
2026-01-09T07:00:55Z,@agusmulyadi7849,"terima kasih kaka sarannya, kebetulan anak sy lagi magang,semoga aja diangkat jadi karyawan",0
2025-10-14T13:55:59Z,@rudijoko3895,Insentif,0
2025-10-14T13:45:02Z,@sitikhuthoifah1721,"Ya jangan yang baru lulus 1 tahun lah, minimal 2-3 tahun lulus.",1
2025-10-14T13:42:10Z,@abdulazis9412,"Daripada magang , lebih baik  1.jadikan balacad aja, lumayan bisa belajar tembak menembak. Menambah jumlah tentara cadangan.<br>2. Masukkan ke program tanam pangan nasional. Lumayan bisa belajar tanam menanam",0
2025-10-14T13:24:37Z,@mpanjidinihari9757,Guru honorer swasta perhatikan dong..,0
2025-10-14T14:20:59Z,@ibnufathir88,Maaf ya meski status masih honor setidaknya harus bersyukur masih ada kerjaan dan dapat penghasilan coba lihat masih banyak yg ga punya kerjaan,0
2025-10-14T13:14:39Z,@noaccount3238,jgn hanya freshgradue dong.. paling tidak yg lulus 2 atau 3 tahun lalu.. yg sdh cora cari loker blm dpt2..... tolong dong,2
2025-10-14T12:39:06Z,@niningyuningsih6059,magang brp tahun lmanya tuh ?,0
2025-10-14T12:10:57Z,@khoirulanam7229,Enak perusahaan... Ga bakal bermanfaat kecuali yang magang d bayar perusahaan....,0
2025-10-14T11:59:35Z,@BambangWisino-j7h,Masih ada aja yg kontra,2
2025-10-14T11:52:45Z,@bambang-s9d,Barokallah... negara mulai menunjukkan jati dirinya sbg penyayang pd rakyatnya,13
2025-10-14T11:45:46Z,@martuafilm7073,prabowo Yes Yes Yes.....❤❤❤❤,1
